loan_id,borrower_name,property_state,principal_balance,interest_rate,origination_date,maturity_date
LN_MSV_2526,Massive Borrower 2526,TX,466338,2.00,2024-01-01,2054-01-01
LN_MSV_2527,Massive Borrower 2527,TX,183712,2.30,2024-01-01,2054-01-01
LN_MSV_2528,Massive Borrower 2528,TX,214061,2.40,2024-01-01,2054-01-01
LN_MSV_2529,Massive Borrower 2529,TX,131731,5.50,2024-01-01,2054-01-01
LN_MSV_2530,Massive Borrower 2530,TX,236568,6.90,2024-01-01,2054-01-01
LN_MSV_2531,Massive Borrower 2531,TX,129565,4.40,2024-01-01,2054-01-01
LN_MSV_2532,Massive Borrower 2532,TX,215824,10.00,2024-01-01,2054-01-01
LN_MSV_2533,Massive Borrower 2533,TX,150080,8.90,2024-01-01,2054-01-01
LN_MSV_2534,Massive Borrower 2534,TX,378482,2.00,2024-01-01,2054-01-01
LN_MSV_2535,Massive Borrower 2535,TX,452352,1.40,2024-01-01,2054-01-01
LN_MSV_2536,Massive Borrower 2536,TX,103970,2.40,2024-01-01,2054-01-01
LN_MSV_2537,Massive Borrower 2537,TX,459980,7.40,2024-01-01,2054-01-01
LN_MSV_2538,Massive Borrower 2538,TX,322882,6.50,2024-01-01,2054-01-01
LN_MSV_2539,Massive Borrower 2539,TX,442660,6.60,2024-01-01,2054-01-01
LN_MSV_2540,Massive Borrower 2540,TX,213737,6.50,2024-01-01,2054-01-01
LN_MSV_2541,Massive Borrower 2541,TX,412753,5.70,2024-01-01,2054-01-01
LN_MSV_2542,Massive Borrower 2542,TX,396625,7.40,2024-01-01,2054-01-01
LN_MSV_2543,Massive Borrower 2543,TX,390828,5.60,2024-01-01,2054-01-01
LN_MSV_2544,Massive Borrower 2544,TX,330478,4.10,2024-01-01,2054-01-01
LN_MSV_2545,Massive Borrower 2545,TX,490298,5.80,2024-01-01,2054-01-01
LN_MSV_2546,Massive Borrower 2546,TX,63052,8.00,2024-01-01,2054-01-01
LN_MSV_2547,Massive Borrower 2547,TX,464671,7.90,2024-01-01,2054-01-01
LN_MSV_2548,Massive Borrower 2548,TX,406729,2.40,2024-01-01,2054-01-01
LN_MSV_2549,Massive Borrower 2549,TX,205970,5.60,2024-01-01,2054-01-01
LN_MSV_2550,Massive Borrower 2550,TX,170122,8.10,2024-01-01,2054-01-01
LN_MSV_2551,Massive Borrower 2551,TX,286070,3.10,2024-01-01,2054-01-01
LN_MSV_2552,Massive Borrower 2552,TX,55706,4.20,2024-01-01,2054-01-01
LN_MSV_2553,Massive Borrower 2553,TX,197896,6.90,2024-01-01,2054-01-01
LN_MSV_2554,Massive Borrower 2554,TX,409402,6.90,2024-01-01,2054-01-01
LN_MSV_2555,Massive Borrower 2555,TX,368202,1.80,2024-01-01,2054-01-01
LN_MSV_2556,Massive Borrower 2556,TX,423161,5.90,2024-01-01,2054-01-01
LN_MSV_2557,Massive Borrower 2557,TX,53316,2.20,2024-01-01,2054-01-01
LN_MSV_2558,Massive Borrower 2558,TX,478164,2.50,2024-01-01,2054-01-01
LN_MSV_2559,Massive Borrower 2559,TX,380668,4.70,2024-01-01,2054-01-01
LN_MSV_2560,Massive Borrower 2560,TX,192825,7.50,2024-01-01,2054-01-01
LN_MSV_2561,Massive Borrower 2561,TX,228862,7.10,2024-01-01,2054-01-01
LN_MSV_2562,Massive Borrower 2562,TX,288883,7.80,2024-01-01,2054-01-01
LN_MSV_2563,Massive Borrower 2563,TX,346706,6.40,2024-01-01,2054-01-01
LN_MSV_2564,Massive Borrower 2564,TX,330853,8.10,2024-01-01,2054-01-01
LN_MSV_2565,Massive Borrower 2565,TX,402495,4.00,2024-01-01,2054-01-01
LN_MSV_2566,Massive Borrower 2566,TX,160341,8.80,2024-01-01,2054-01-01
LN_MSV_2567,Massive Borrower 2567,TX,283859,5.60,2024-01-01,2054-01-01
LN_MSV_2568,Massive Borrower 2568,TX,497762,3.30,2024-01-01,2054-01-01
LN_MSV_2569,Massive Borrower 2569,TX,108818,4.60,2024-01-01,2054-01-01
LN_MSV_2570,Massive Borrower 2570,TX,428802,9.70,2024-01-01,2054-01-01
LN_MSV_2571,Massive Borrower 2571,TX,424150,4.20,2024-01-01,2054-01-01
LN_MSV_2572,Massive Borrower 2572,TX,317486,1.20,2024-01-01,2054-01-01
LN_MSV_2573,Massive Borrower 2573,TX,257051,2.80,2024-01-01,2054-01-01
LN_MSV_2574,Massive Borrower 2574,TX,282688,1.90,2024-01-01,2054-01-01
LN_MSV_2575,Massive Borrower 2575,TX,228933,1.80,2024-01-01,2054-01-01
LN_MSV_2576,Massive Borrower 2576,TX,101707,1.00,2024-01-01,2054-01-01
LN_MSV_2577,Massive Borrower 2577,TX,315856,3.80,2024-01-01,2054-01-01
LN_MSV_2578,Massive Borrower 2578,TX,159659,3.70,2024-01-01,2054-01-01
LN_MSV_2579,Massive Borrower 2579,TX,315630,7.10,2024-01-01,2054-01-01
LN_MSV_2580,Massive Borrower 2580,TX,88960,9.00,2024-01-01,2054-01-01
LN_MSV_2581,Massive Borrower 2581,TX,429059,6.00,2024-01-01,2054-01-01
LN_MSV_2582,Massive Borrower 2582,TX,384011,3.30,2024-01-01,2054-01-01
LN_MSV_2583,Massive Borrower 2583,TX,69974,6.90,2024-01-01,2054-01-01
LN_MSV_2584,Massive Borrower 2584,TX,227043,9.00,2024-01-01,2054-01-01
LN_MSV_2585,Massive Borrower 2585,TX,284244,2.60,2024-01-01,2054-01-01
LN_MSV_2586,Massive Borrower 2586,TX,308071,3.50,2024-01-01,2054-01-01
LN_MSV_2587,Massive Borrower 2587,TX,265527,4.40,2024-01-01,2054-01-01
LN_MSV_2588,Massive Borrower 2588,TX,405718,7.80,2024-01-01,2054-01-01
LN_MSV_2589,Massive Borrower 2589,TX,282353,3.20,2024-01-01,2054-01-01
LN_MSV_2590,Massive Borrower 2590,TX,65994,3.60,2024-01-01,2054-01-01
LN_MSV_2591,Massive Borrower 2591,TX,411835,8.20,2024-01-01,2054-01-01
LN_MSV_2592,Massive Borrower 2592,TX,119464,4.90,2024-01-01,2054-01-01
LN_MSV_2593,Massive Borrower 2593,TX,79939,6.10,2024-01-01,2054-01-01
LN_MSV_2594,Massive Borrower 2594,TX,223036,9.70,2024-01-01,2054-01-01
LN_MSV_2595,Massive Borrower 2595,TX,207449,4.50,2024-01-01,2054-01-01
LN_MSV_2596,Massive Borrower 2596,TX,191068,3.60,2024-01-01,2054-01-01
LN_MSV_2597,Massive Borrower 2597,TX,431998,9.70,2024-01-01,2054-01-01
LN_MSV_2598,Massive Borrower 2598,TX,70575,7.60,2024-01-01,2054-01-01
LN_MSV_2599,Massive Borrower 2599,TX,382233,2.90,2024-01-01,2054-01-01
LN_MSV_2600,Massive Borrower 2600,TX,156305,4.80,2024-01-01,2054-01-01
LN_MSV_2601,Massive Borrower 2601,TX,181762,4.20,2024-01-01,2054-01-01
LN_MSV_2602,Massive Borrower 2602,TX,323473,9.50,2024-01-01,2054-01-01
LN_MSV_2603,Massive Borrower 2603,TX,299995,10.00,2024-01-01,2054-01-01
LN_MSV_2604,Massive Borrower 2604,TX,97584,2.60,2024-01-01,2054-01-01
LN_MSV_2605,Massive Borrower 2605,TX,257996,3.90,2024-01-01,2054-01-01
LN_MSV_2606,Massive Borrower 2606,TX,146705,7.70,2024-01-01,2054-01-01
LN_MSV_2607,Massive Borrower 2607,TX,440819,8.20,2024-01-01,2054-01-01
LN_MSV_2608,Massive Borrower 2608,TX,370378,1.00,2024-01-01,2054-01-01
LN_MSV_2609,Massive Borrower 2609,TX,216430,1.00,2024-01-01,2054-01-01
LN_MSV_2610,Massive Borrower 2610,TX,440223,9.70,2024-01-01,2054-01-01
LN_MSV_2611,Massive Borrower 2611,TX,405419,2.70,2024-01-01,2054-01-01
LN_MSV_2612,Massive Borrower 2612,TX,262664,2.40,2024-01-01,2054-01-01
LN_MSV_2613,Massive Borrower 2613,TX,248391,8.20,2024-01-01,2054-01-01
LN_MSV_2614,Massive Borrower 2614,TX,224767,3.00,2024-01-01,2054-01-01
LN_MSV_2615,Massive Borrower 2615,TX,341702,1.20,2024-01-01,2054-01-01
LN_MSV_2616,Massive Borrower 2616,TX,96992,2.10,2024-01-01,2054-01-01
LN_MSV_2617,Massive Borrower 2617,TX,136561,3.30,2024-01-01,2054-01-01
LN_MSV_2618,Massive Borrower 2618,TX,323298,1.50,2024-01-01,2054-01-01
LN_MSV_2619,Massive Borrower 2619,TX,232304,1.80,2024-01-01,2054-01-01
LN_MSV_2620,Massive Borrower 2620,TX,196028,5.20,2024-01-01,2054-01-01
LN_MSV_2621,Massive Borrower 2621,TX,82966,8.90,2024-01-01,2054-01-01
LN_MSV_2622,Massive Borrower 2622,TX,314162,7.00,2024-01-01,2054-01-01
LN_MSV_2623,Massive Borrower 2623,TX,239342,1.90,2024-01-01,2054-01-01
LN_MSV_2624,Massive Borrower 2624,TX,480510,1.90,2024-01-01,2054-01-01
LN_MSV_2625,Massive Borrower 2625,TX,499804,2.00,2024-01-01,2054-01-01
LN_MSV_2626,Massive Borrower 2626,TX,191002,7.50,2024-01-01,2054-01-01
LN_MSV_2627,Massive Borrower 2627,TX,271766,9.60,2024-01-01,2054-01-01
LN_MSV_2628,Massive Borrower 2628,TX,239019,2.50,2024-01-01,2054-01-01
LN_MSV_2629,Massive Borrower 2629,TX,85668,8.30,2024-01-01,2054-01-01
LN_MSV_2630,Massive Borrower 2630,TX,302669,2.30,2024-01-01,2054-01-01
LN_MSV_2631,Massive Borrower 2631,TX,390783,4.30,2024-01-01,2054-01-01
LN_MSV_2632,Massive Borrower 2632,TX,432991,5.20,2024-01-01,2054-01-01
LN_MSV_2633,Massive Borrower 2633,TX,233461,9.80,2024-01-01,2054-01-01
LN_MSV_2634,Massive Borrower 2634,TX,493385,9.90,2024-01-01,2054-01-01
LN_MSV_2635,Massive Borrower 2635,TX,325425,7.00,2024-01-01,2054-01-01
LN_MSV_2636,Massive Borrower 2636,TX,261704,4.10,2024-01-01,2054-01-01
LN_MSV_2637,Massive Borrower 2637,TX,244174,2.20,2024-01-01,2054-01-01
LN_MSV_2638,Massive Borrower 2638,TX,390538,3.20,2024-01-01,2054-01-01
LN_MSV_2639,Massive Borrower 2639,TX,108992,6.80,2024-01-01,2054-01-01
LN_MSV_2640,Massive Borrower 2640,TX,68208,8.20,2024-01-01,2054-01-01
LN_MSV_2641,Massive Borrower 2641,TX,211634,9.30,2024-01-01,2054-01-01
LN_MSV_2642,Massive Borrower 2642,TX,67615,7.30,2024-01-01,2054-01-01
LN_MSV_2643,Massive Borrower 2643,TX,475136,1.20,2024-01-01,2054-01-01
LN_MSV_2644,Massive Borrower 2644,TX,397330,7.20,2024-01-01,2054-01-01
LN_MSV_2645,Massive Borrower 2645,TX,375119,8.40,2024-01-01,2054-01-01
LN_MSV_2646,Massive Borrower 2646,TX,479608,3.40,2024-01-01,2054-01-01
LN_MSV_2647,Massive Borrower 2647,TX,409600,1.50,2024-01-01,2054-01-01
LN_MSV_2648,Massive Borrower 2648,TX,50110,2.10,2024-01-01,2054-01-01
LN_MSV_2649,Massive Borrower 2649,TX,214202,2.00,2024-01-01,2054-01-01
LN_MSV_2650,Massive Borrower 2650,TX,352305,2.30,2024-01-01,2054-01-01
LN_MSV_2651,Massive Borrower 2651,TX,469747,1.20,2024-01-01,2054-01-01
LN_MSV_2652,Massive Borrower 2652,TX,218307,8.30,2024-01-01,2054-01-01
LN_MSV_2653,Massive Borrower 2653,TX,450093,1.50,2024-01-01,2054-01-01
LN_MSV_2654,Massive Borrower 2654,TX,363472,1.40,2024-01-01,2054-01-01
LN_MSV_2655,Massive Borrower 2655,TX,123460,3.10,2024-01-01,2054-01-01
LN_MSV_2656,Massive Borrower 2656,TX,180446,5.70,2024-01-01,2054-01-01
LN_MSV_2657,Massive Borrower 2657,TX,412191,9.40,2024-01-01,2054-01-01
LN_MSV_2658,Massive Borrower 2658,TX,81672,1.30,2024-01-01,2054-01-01
LN_MSV_2659,Massive Borrower 2659,TX,86885,8.10,2024-01-01,2054-01-01
LN_MSV_2660,Massive Borrower 2660,TX,366484,5.90,2024-01-01,2054-01-01
LN_MSV_2661,Massive Borrower 2661,TX,484510,8.20,2024-01-01,2054-01-01
LN_MSV_2662,Massive Borrower 2662,TX,427988,9.70,2024-01-01,2054-01-01
LN_MSV_2663,Massive Borrower 2663,TX,338778,2.60,2024-01-01,2054-01-01
LN_MSV_2664,Massive Borrower 2664,TX,214818,2.90,2024-01-01,2054-01-01
LN_MSV_2665,Massive Borrower 2665,TX,235160,7.50,2024-01-01,2054-01-01
LN_MSV_2666,Massive Borrower 2666,TX,484815,8.90,2024-01-01,2054-01-01
LN_MSV_2667,Massive Borrower 2667,TX,410723,7.40,2024-01-01,2054-01-01
LN_MSV_2668,Massive Borrower 2668,TX,194746,9.70,2024-01-01,2054-01-01
LN_MSV_2669,Massive Borrower 2669,TX,448821,4.50,2024-01-01,2054-01-01
LN_MSV_2670,Massive Borrower 2670,TX,413932,9.40,2024-01-01,2054-01-01
LN_MSV_2671,Massive Borrower 2671,TX,336531,3.50,2024-01-01,2054-01-01
LN_MSV_2672,Massive Borrower 2672,TX,115208,7.00,2024-01-01,2054-01-01
LN_MSV_2673,Massive Borrower 2673,TX,400647,5.00,2024-01-01,2054-01-01
LN_MSV_2674,Massive Borrower 2674,TX,187549,4.30,2024-01-01,2054-01-01
LN_MSV_2675,Massive Borrower 2675,TX,487669,5.30,2024-01-01,2054-01-01
LN_MSV_2676,Massive Borrower 2676,TX,264379,5.40,2024-01-01,2054-01-01
LN_MSV_2677,Massive Borrower 2677,TX,351120,2.90,2024-01-01,2054-01-01
LN_MSV_2678,Massive Borrower 2678,TX,364821,3.60,2024-01-01,2054-01-01
LN_MSV_2679,Massive Borrower 2679,TX,437507,6.50,2024-01-01,2054-01-01
LN_MSV_2680,Massive Borrower 2680,TX,107842,6.40,2024-01-01,2054-01-01
LN_MSV_2681,Massive Borrower 2681,TX,214426,3.00,2024-01-01,2054-01-01
LN_MSV_2682,Massive Borrower 2682,TX,494372,9.00,2024-01-01,2054-01-01
LN_MSV_2683,Massive Borrower 2683,TX,125009,4.40,2024-01-01,2054-01-01
LN_MSV_2684,Massive Borrower 2684,TX,258192,4.10,2024-01-01,2054-01-01
LN_MSV_2685,Massive Borrower 2685,TX,416513,4.30,2024-01-01,2054-01-01
LN_MSV_2686,Massive Borrower 2686,TX,301510,4.10,2024-01-01,2054-01-01
LN_MSV_2687,Massive Borrower 2687,TX,147065,2.90,2024-01-01,2054-01-01
LN_MSV_2688,Massive Borrower 2688,TX,380203,8.70,2024-01-01,2054-01-01
LN_MSV_2689,Massive Borrower 2689,TX,57948,8.10,2024-01-01,2054-01-01
LN_MSV_2690,Massive Borrower 2690,TX,265869,2.30,2024-01-01,2054-01-01
LN_MSV_2691,Massive Borrower 2691,TX,73909,3.10,2024-01-01,2054-01-01
LN_MSV_2692,Massive Borrower 2692,TX,341174,6.40,2024-01-01,2054-01-01
LN_MSV_2693,Massive Borrower 2693,TX,381878,7.80,2024-01-01,2054-01-01
LN_MSV_2694,Massive Borrower 2694,TX,195125,7.70,2024-01-01,2054-01-01
LN_MSV_2695,Massive Borrower 2695,TX,247226,7.90,2024-01-01,2054-01-01
LN_MSV_2696,Massive Borrower 2696,TX,307472,4.80,2024-01-01,2054-01-01
LN_MSV_2697,Massive Borrower 2697,TX,131270,5.30,2024-01-01,2054-01-01
LN_MSV_2698,Massive Borrower 2698,TX,327746,2.90,2024-01-01,2054-01-01
LN_MSV_2699,Massive Borrower 2699,TX,339277,9.40,2024-01-01,2054-01-01
LN_MSV_2700,Massive Borrower 2700,TX,165414,9.40,2024-01-01,2054-01-01
LN_MSV_2701,Massive Borrower 2701,TX,285777,6.70,2024-01-01,2054-01-01
LN_MSV_2702,Massive Borrower 2702,TX,349435,5.30,2024-01-01,2054-01-01
LN_MSV_2703,Massive Borrower 2703,TX,143540,6.70,2024-01-01,2054-01-01
LN_MSV_2704,Massive Borrower 2704,TX,460443,8.30,2024-01-01,2054-01-01
LN_MSV_2705,Massive Borrower 2705,TX,325605,5.40,2024-01-01,2054-01-01
LN_MSV_2706,Massive Borrower 2706,TX,332579,10.00,2024-01-01,2054-01-01
LN_MSV_2707,Massive Borrower 2707,TX,432784,7.20,2024-01-01,2054-01-01
LN_MSV_2708,Massive Borrower 2708,TX,477122,1.90,2024-01-01,2054-01-01
LN_MSV_2709,Massive Borrower 2709,TX,169873,5.70,2024-01-01,2054-01-01
LN_MSV_2710,Massive Borrower 2710,TX,331531,1.70,2024-01-01,2054-01-01
LN_MSV_2711,Massive Borrower 2711,TX,265328,6.80,2024-01-01,2054-01-01
LN_MSV_2712,Massive Borrower 2712,TX,151344,5.60,2024-01-01,2054-01-01
LN_MSV_2713,Massive Borrower 2713,TX,340084,3.00,2024-01-01,2054-01-01
LN_MSV_2714,Massive Borrower 2714,TX,139956,5.00,2024-01-01,2054-01-01
LN_MSV_2715,Massive Borrower 2715,TX,499190,2.30,2024-01-01,2054-01-01
LN_MSV_2716,Massive Borrower 2716,TX,290391,4.10,2024-01-01,2054-01-01
LN_MSV_2717,Massive Borrower 2717,TX,103604,8.60,2024-01-01,2054-01-01
LN_MSV_2718,Massive Borrower 2718,TX,358036,9.90,2024-01-01,2054-01-01
LN_MSV_2719,Massive Borrower 2719,TX,130496,5.40,2024-01-01,2054-01-01
LN_MSV_2720,Massive Borrower 2720,TX,169672,3.30,2024-01-01,2054-01-01
LN_MSV_2721,Massive Borrower 2721,TX,193948,9.90,2024-01-01,2054-01-01
LN_MSV_2722,Massive Borrower 2722,TX,111183,9.70,2024-01-01,2054-01-01
LN_MSV_2723,Massive Borrower 2723,TX,64633,5.80,2024-01-01,2054-01-01
LN_MSV_2724,Massive Borrower 2724,TX,217804,9.30,2024-01-01,2054-01-01
LN_MSV_2725,Massive Borrower 2725,TX,252437,9.60,2024-01-01,2054-01-01
LN_MSV_2726,Massive Borrower 2726,TX,339292,9.30,2024-01-01,2054-01-01
LN_MSV_2727,Massive Borrower 2727,TX,310284,6.50,2024-01-01,2054-01-01
LN_MSV_2728,Massive Borrower 2728,TX,438159,6.50,2024-01-01,2054-01-01
LN_MSV_2729,Massive Borrower 2729,TX,95484,5.00,2024-01-01,2054-01-01
LN_MSV_2730,Massive Borrower 2730,TX,102532,2.50,2024-01-01,2054-01-01
LN_MSV_2731,Massive Borrower 2731,TX,489626,5.20,2024-01-01,2054-01-01
LN_MSV_2732,Massive Borrower 2732,TX,146106,4.50,2024-01-01,2054-01-01
LN_MSV_2733,Massive Borrower 2733,TX,201409,2.20,2024-01-01,2054-01-01
LN_MSV_2734,Massive Borrower 2734,TX,376597,3.20,2024-01-01,2054-01-01
LN_MSV_2735,Massive Borrower 2735,TX,228863,2.00,2024-01-01,2054-01-01
LN_MSV_2736,Massive Borrower 2736,TX,180988,7.00,2024-01-01,2054-01-01
LN_MSV_2737,Massive Borrower 2737,TX,496038,9.10,2024-01-01,2054-01-01
LN_MSV_2738,Massive Borrower 2738,TX,101734,6.60,2024-01-01,2054-01-01
LN_MSV_2739,Massive Borrower 2739,TX,159284,1.40,2024-01-01,2054-01-01
LN_MSV_2740,Massive Borrower 2740,TX,229589,7.20,2024-01-01,2054-01-01
LN_MSV_2741,Massive Borrower 2741,TX,386573,3.10,2024-01-01,2054-01-01
LN_MSV_2742,Massive Borrower 2742,TX,424934,5.90,2024-01-01,2054-01-01
LN_MSV_2743,Massive Borrower 2743,TX,331962,8.40,2024-01-01,2054-01-01
LN_MSV_2744,Massive Borrower 2744,TX,451867,2.20,2024-01-01,2054-01-01
LN_MSV_2745,Massive Borrower 2745,TX,466510,9.60,2024-01-01,2054-01-01
LN_MSV_2746,Massive Borrower 2746,TX,147236,3.00,2024-01-01,2054-01-01
LN_MSV_2747,Massive Borrower 2747,TX,57485,8.40,2024-01-01,2054-01-01
LN_MSV_2748,Massive Borrower 2748,TX,68653,2.60,2024-01-01,2054-01-01
LN_MSV_2749,Massive Borrower 2749,TX,401034,7.20,2024-01-01,2054-01-01
LN_MSV_2750,Massive Borrower 2750,TX,201152,2.30,2024-01-01,2054-01-01
LN_MSV_2751,Massive Borrower 2751,TX,399134,3.60,2024-01-01,2054-01-01
LN_MSV_2752,Massive Borrower 2752,TX,255191,6.60,2024-01-01,2054-01-01
LN_MSV_2753,Massive Borrower 2753,TX,241534,5.30,2024-01-01,2054-01-01
LN_MSV_2754,Massive Borrower 2754,TX,251347,8.50,2024-01-01,2054-01-01
LN_MSV_2755,Massive Borrower 2755,TX,314000,8.50,2024-01-01,2054-01-01
LN_MSV_2756,Massive Borrower 2756,TX,137177,3.50,2024-01-01,2054-01-01
LN_MSV_2757,Massive Borrower 2757,TX,412324,4.20,2024-01-01,2054-01-01
LN_MSV_2758,Massive Borrower 2758,TX,173478,1.20,2024-01-01,2054-01-01
LN_MSV_2759,Massive Borrower 2759,TX,200864,4.10,2024-01-01,2054-01-01
LN_MSV_2760,Massive Borrower 2760,TX,260124,9.60,2024-01-01,2054-01-01
LN_MSV_2761,Massive Borrower 2761,TX,50638,6.80,2024-01-01,2054-01-01
LN_MSV_2762,Massive Borrower 2762,TX,455732,3.70,2024-01-01,2054-01-01
LN_MSV_2763,Massive Borrower 2763,TX,296299,3.00,2024-01-01,2054-01-01
LN_MSV_2764,Massive Borrower 2764,TX,352985,1.10,2024-01-01,2054-01-01
LN_MSV_2765,Massive Borrower 2765,TX,476732,5.10,2024-01-01,2054-01-01
LN_MSV_2766,Massive Borrower 2766,TX,433155,2.70,2024-01-01,2054-01-01
LN_MSV_2767,Massive Borrower 2767,TX,440056,9.60,2024-01-01,2054-01-01
LN_MSV_2768,Massive Borrower 2768,TX,350310,5.60,2024-01-01,2054-01-01
LN_MSV_2769,Massive Borrower 2769,TX,210612,10.00,2024-01-01,2054-01-01
LN_MSV_2770,Massive Borrower 2770,TX,284563,6.80,2024-01-01,2054-01-01
LN_MSV_2771,Massive Borrower 2771,TX,482620,5.40,2024-01-01,2054-01-01
LN_MSV_2772,Massive Borrower 2772,TX,417150,3.60,2024-01-01,2054-01-01
LN_MSV_2773,Massive Borrower 2773,TX,173155,8.20,2024-01-01,2054-01-01
LN_MSV_2774,Massive Borrower 2774,TX,238589,2.70,2024-01-01,2054-01-01
LN_MSV_2775,Massive Borrower 2775,TX,366999,7.30,2024-01-01,2054-01-01
LN_MSV_2776,Massive Borrower 2776,TX,158634,8.60,2024-01-01,2054-01-01
LN_MSV_2777,Massive Borrower 2777,TX,416255,3.10,2024-01-01,2054-01-01
LN_MSV_2778,Massive Borrower 2778,TX,256668,7.90,2024-01-01,2054-01-01
LN_MSV_2779,Massive Borrower 2779,TX,410694,2.60,2024-01-01,2054-01-01
LN_MSV_2780,Massive Borrower 2780,TX,71662,4.40,2024-01-01,2054-01-01
LN_MSV_2781,Massive Borrower 2781,TX,377844,2.00,2024-01-01,2054-01-01
LN_MSV_2782,Massive Borrower 2782,TX,367195,9.10,2024-01-01,2054-01-01
LN_MSV_2783,Massive Borrower 2783,TX,481510,6.90,2024-01-01,2054-01-01
LN_MSV_2784,Massive Borrower 2784,TX,114147,9.60,2024-01-01,2054-01-01
LN_MSV_2785,Massive Borrower 2785,TX,470207,8.90,2024-01-01,2054-01-01
LN_MSV_2786,Massive Borrower 2786,TX,202770,8.20,2024-01-01,2054-01-01
LN_MSV_2787,Massive Borrower 2787,TX,425813,1.60,2024-01-01,2054-01-01
LN_MSV_2788,Massive Borrower 2788,TX,300209,3.40,2024-01-01,2054-01-01
LN_MSV_2789,Massive Borrower 2789,TX,289952,6.10,2024-01-01,2054-01-01
LN_MSV_2790,Massive Borrower 2790,TX,107065,6.50,2024-01-01,2054-01-01
LN_MSV_2791,Massive Borrower 2791,TX,368921,4.90,2024-01-01,2054-01-01
LN_MSV_2792,Massive Borrower 2792,TX,275813,7.70,2024-01-01,2054-01-01
LN_MSV_2793,Massive Borrower 2793,TX,113460,8.40,2024-01-01,2054-01-01
LN_MSV_2794,Massive Borrower 2794,TX,415074,4.30,2024-01-01,2054-01-01
LN_MSV_2795,Massive Borrower 2795,TX,109451,4.90,2024-01-01,2054-01-01
LN_MSV_2796,Massive Borrower 2796,TX,298994,9.40,2024-01-01,2054-01-01
LN_MSV_2797,Massive Borrower 2797,TX,215444,4.00,2024-01-01,2054-01-01
LN_MSV_2798,Massive Borrower 2798,TX,386510,7.70,2024-01-01,2054-01-01
LN_MSV_2799,Massive Borrower 2799,TX,149650,3.30,2024-01-01,2054-01-01
LN_MSV_2800,Massive Borrower 2800,TX,383804,5.10,2024-01-01,2054-01-01
LN_MSV_2801,Massive Borrower 2801,TX,212959,4.20,2024-01-01,2054-01-01
LN_MSV_2802,Massive Borrower 2802,TX,367646,1.60,2024-01-01,2054-01-01
LN_MSV_2803,Massive Borrower 2803,TX,141897,2.80,2024-01-01,2054-01-01
LN_MSV_2804,Massive Borrower 2804,TX,465824,3.80,2024-01-01,2054-01-01
LN_MSV_2805,Massive Borrower 2805,TX,313058,9.00,2024-01-01,2054-01-01
LN_MSV_2806,Massive Borrower 2806,TX,496116,1.40,2024-01-01,2054-01-01
LN_MSV_2807,Massive Borrower 2807,TX,474004,1.70,2024-01-01,2054-01-01
LN_MSV_2808,Massive Borrower 2808,TX,102782,9.40,2024-01-01,2054-01-01
LN_MSV_2809,Massive Borrower 2809,TX,76021,3.00,2024-01-01,2054-01-01
LN_MSV_2810,Massive Borrower 2810,TX,153333,9.00,2024-01-01,2054-01-01
LN_MSV_2811,Massive Borrower 2811,TX,194234,6.50,2024-01-01,2054-01-01
LN_MSV_2812,Massive Borrower 2812,TX,359302,2.60,2024-01-01,2054-01-01
LN_MSV_2813,Massive Borrower 2813,TX,474142,7.30,2024-01-01,2054-01-01
LN_MSV_2814,Massive Borrower 2814,TX,109389,9.90,2024-01-01,2054-01-01
LN_MSV_2815,Massive Borrower 2815,TX,246652,2.20,2024-01-01,2054-01-01
LN_MSV_2816,Massive Borrower 2816,TX,473335,4.90,2024-01-01,2054-01-01
LN_MSV_2817,Massive Borrower 2817,TX,272914,8.00,2024-01-01,2054-01-01
LN_MSV_2818,Massive Borrower 2818,TX,97236,2.80,2024-01-01,2054-01-01
LN_MSV_2819,Massive Borrower 2819,TX,444082,7.10,2024-01-01,2054-01-01
LN_MSV_2820,Massive Borrower 2820,TX,188133,8.80,2024-01-01,2054-01-01
LN_MSV_2821,Massive Borrower 2821,TX,78153,5.40,2024-01-01,2054-01-01
LN_MSV_2822,Massive Borrower 2822,TX,240707,9.70,2024-01-01,2054-01-01
LN_MSV_2823,Massive Borrower 2823,TX,274917,4.80,2024-01-01,2054-01-01
LN_MSV_2824,Massive Borrower 2824,TX,174275,7.80,2024-01-01,2054-01-01
LN_MSV_2825,Massive Borrower 2825,TX,307410,6.70,2024-01-01,2054-01-01
LN_MSV_2826,Massive Borrower 2826,TX,408621,4.10,2024-01-01,2054-01-01
LN_MSV_2827,Massive Borrower 2827,TX,60598,3.00,2024-01-01,2054-01-01
LN_MSV_2828,Massive Borrower 2828,TX,486199,4.40,2024-01-01,2054-01-01
LN_MSV_2829,Massive Borrower 2829,TX,282272,6.00,2024-01-01,2054-01-01
LN_MSV_2830,Massive Borrower 2830,TX,139160,4.60,2024-01-01,2054-01-01
LN_MSV_2831,Massive Borrower 2831,TX,64902,6.60,2024-01-01,2054-01-01
LN_MSV_2832,Massive Borrower 2832,TX,451419,4.00,2024-01-01,2054-01-01
LN_MSV_2833,Massive Borrower 2833,TX,215933,4.40,2024-01-01,2054-01-01
LN_MSV_2834,Massive Borrower 2834,TX,456267,7.00,2024-01-01,2054-01-01
LN_MSV_2835,Massive Borrower 2835,TX,195998,4.00,2024-01-01,2054-01-01
