loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-102680,Sandra Robinson,07/01/2023,07/01/2044,170000,113900,5.58,2541,30 Days Delinquent,Commercial,AZ,61,757,45216
LN-100500,Emily Clark,01/01/2022,01/01/2042,190000,159600,5.18,2099,Current,Single Family,MO,69,767,25069
LN-102682,Sarah Robinson,06/14/2022,06/14/2045,302000,184220,3.53,3958,Default,Multi Family,MD,85,651,80999
LN-102683,Andrew Harris,09/17/2021,09/17/2046,733000,645040,3.35,4182,60 Days Delinquent,Townhouse,MD,85,794,82314
LN-101147,Steven Wilson,02/02/2022,02/02/2039,690000,593400,3.28,1626,90+ Days Delinquent,Condo,AL,62,648,67847
LN-102685,Andrew Gonzalez,03/17/2021,03/17/2041,239000,205540,5.48,2177,Paid Off,Condo,NC,84,754,16976
LN-102686,Sandra Clark,11/04/2020,11/04/2042,385000,269500,7.17,1272,Paid Off,Townhouse,CT,64,640,25521
LN-102687,Emily Clark,04/15/2020,04/15/2045,234000,191880,4.09,4374,Default,Condo,NC,78,648,83467
LN-102688,Matthew Lewis,06/26/2020,06/26/2050,453000,357870,7.01,3430,Paid Off,Single Family,MA,86,672,29779
LN-102689,Richard Lee,02/21/2018,02/21/2037,431000,323250,5.35,4141,Current,Commercial,MN,72,687,38736
LN-102690,Jennifer Miller,12/14/2019,12/14/2048,239000,181640,7.22,4116,Default,Condo,CT,90,661,57615
LN-102691,Susan Anderson,08/03/2021,08/03/2044,805000,507150,6.23,1925,Default,Condo,AZ,89,721,78559
LN-102692,Betty Thompson,03/18/2021,03/18/2050,550000,412500,4.09,1370,Default,Condo,LA,90,792,65775
LN-102693,Betty Taylor,05/03/2022,05/03/2052,463000,384290,4.55,1420,Default,Single Family,IL,70,661,80155
LN-102694,John Hernandez,08/21/2018,08/21/2035,165000,151800,5.11,3834,Current,Commercial,WA,72,809,72065
LN-102695,Lisa Hernandez,05/12/2021,05/12/2042,810000,623700,6.45,1743,60 Days Delinquent,Commercial,NC,94,709,16906
LN-102696,Joshua Harris,08/16/2021,08/16/2045,792000,736560,7.21,2467,60 Days Delinquent,Condo,AL,85,719,81736
LN-102697,Michael Garcia,11/11/2023,11/11/2040,356000,348880,6.48,4121,Default,Commercial,LA,57,780,51230
LN-102698,Sandra Lee,11/09/2018,11/09/2041,837000,636120,4.22,2913,Paid Off,Single Family,UT,94,691,15451
LN-102699,Kimberly Taylor,12/14/2023,12/14/2048,703000,492100,6.41,1880,60 Days Delinquent,Single Family,MN,79,696,81817
LN-102700,Patricia Williams,02/15/2018,02/15/2034,690000,641700,3.75,2793,Current,Townhouse,VA,66,720,62197
LN-102701,Linda White,05/20/2023,05/20/2050,719000,582390,3.5,1514,Current,Condo,OH,69,622,62120
LN-102702,Christopher Lewis,06/12/2020,06/12/2036,717000,695490,6.01,3820,90+ Days Delinquent,Multi Family,SC,64,712,40184
LN-102026,Andrew Moore,09/03/2018,09/03/2047,408000,310080,7.62,1828,30 Days Delinquent,Single Family,OR,60,819,14821
LN-102704,Richard Thomas,03/23/2018,03/23/2045,787000,574510,5.62,2756,60 Days Delinquent,Commercial,MD,93,652,35011
LN-102705,Sandra Clark,05/01/2020,05/01/2045,210000,157500,3.25,3438,Paid Off,Multi Family,TN,92,641,48983
LN-101135,Robert Garcia,07/14/2018,07/14/2043,400000,392000,3.74,3076,Current,Condo,OR,84,751,67051
LN-102707,Joseph Thomas,02/11/2021,02/11/2051,734000,594540,4.16,3154,Default,Condo,AZ,67,711,80716
LN-102708,Paul Clark,04/13/2021,04/13/2040,650000,585000,6.84,1950,Default,Commercial,UT,67,790,96218
LN-102709,Anthony Moore,09/24/2023,09/24/2044,753000,730410,6.76,1466,90+ Days Delinquent,Multi Family,GA,61,772,74987
LN-102710,Andrew Miller,04/20/2020,04/20/2036,507000,395460,7.41,3410,Paid Off,Multi Family,MD,77,752,33328
LN-102711,Susan Moore,01/24/2020,01/24/2048,256000,184320,7.71,2902,30 Days Delinquent,Single Family,OR,95,773,92574
LN-100689,Sarah Martinez,08/20/2019,08/20/2042,267000,160200,4.39,2048,60 Days Delinquent,Townhouse,OH,83,714,93357
LN-102713,Betty Jones,03/18/2022,03/18/2045,453000,398640,4.94,3419,Current,Townhouse,FL,70,817,30892
LN-102714,Michelle Lopez,08/13/2022,08/13/2037,413000,338660,6.05,2159,30 Days Delinquent,Commercial,LA,57,759,27541
LN-102715,Barbara Garcia,09/25/2022,09/25/2045,378000,245700,4.1,3954,30 Days Delinquent,Commercial,LA,62,798,58171
LN-102716,Linda Williams,06/28/2019,06/28/2035,550000,456500,7.66,3495,30 Days Delinquent,Single Family,PA,75,739,53275
LN-102717,James Martinez,05/18/2021,05/18/2040,166000,119520,5.68,3055,60 Days Delinquent,Multi Family,TX,70,707,50256
LN-102718,Anthony White,06/09/2022,06/09/2047,253000,202400,5.18,2479,60 Days Delinquent,Single Family,NJ,68,757,10656
LN-102719,Jessica Gonzalez,11/08/2020,11/08/2043,524000,450640,6.67,2600,60 Days Delinquent,Commercial,WI,79,738,70127
LN-102720,Thomas Ramirez,07/21/2019,07/21/2040,800000,512000,4.3,3661,Default,Commercial,PA,80,728,93753
LN-102721,Joshua Sanchez,03/06/2023,03/06/2053,776000,605280,3.6,3093,Current,Single Family,GA,68,644,14999
LN-102722,Richard Garcia,02/08/2022,02/08/2049,771000,585960,7.54,2949,Current,Single Family,FL,93,675,45627
LN-102723,Jessica Martinez,06/08/2023,06/08/2045,619000,420920,5.58,3862,60 Days Delinquent,Single Family,AZ,83,760,61692
LN-102724,Lisa Harris,07/18/2023,07/18/2052,850000,680000,3.26,1220,Paid Off,Multi Family,TN,93,729,24766
LN-102725,Sandra Anderson,08/26/2020,08/26/2042,263000,176210,7.23,2838,Default,Commercial,NY,60,760,76484
LN-102726,James Lewis,11/24/2022,11/24/2042,193000,183350,4.91,1710,90+ Days Delinquent,Condo,LA,55,809,93794
LN-102727,Michael Perez,03/18/2022,03/18/2040,162000,140940,4.91,1222,30 Days Delinquent,Condo,LA,70,735,84355
LN-102728,Paul Robinson,12/22/2020,12/22/2046,804000,514560,7.38,2130,Default,Condo,CT,84,691,50727
LN-102729,William Harris,07/01/2020,07/01/2035,575000,373750,5.11,1262,60 Days Delinquent,Multi Family,KY,69,678,68994
LN-102730,Susan Taylor,08/11/2023,08/11/2047,387000,359910,7.44,4411,Default,Single Family,CO,80,775,40148
LN-102731,Paul Hernandez,08/09/2023,08/09/2044,553000,536410,3.54,1536,90+ Days Delinquent,Commercial,MI,66,692,25029
LN-102732,Margaret Martinez,04/23/2023,04/23/2043,680000,652800,3.77,4050,Current,Townhouse,KY,93,798,34208
LN-102733,Elizabeth Anderson,03/23/2022,03/23/2042,352000,242880,5.16,2423,30 Days Delinquent,Commercial,LA,68,695,67777
LN-102734,Betty Gonzalez,07/17/2020,07/17/2046,741000,674310,6.16,3967,Current,Commercial,WI,76,635,89753
LN-102735,Paul Martin,03/23/2021,03/23/2040,776000,566480,4.46,3762,Paid Off,Condo,LA,71,811,66389
LN-102736,David White,11/07/2018,11/07/2042,749000,689080,4.21,3480,Paid Off,Commercial,WA,66,671,49436
LN-102737,Andrew Moore,08/08/2018,08/08/2044,388000,376360,4.84,2553,Current,Commercial,MI,92,748,60729
LN-102738,Elizabeth Harris,01/15/2022,01/15/2049,630000,428400,6.64,2920,90+ Days Delinquent,Condo,PA,58,622,39811
LN-102739,Michael Moore,10/20/2019,10/20/2042,744000,595200,7.32,2635,Default,Single Family,LA,55,802,28364
LN-102740,Steven White,10/28/2019,10/28/2040,277000,213290,4.67,1497,90+ Days Delinquent,Condo,IN,92,694,19048
LN-102741,Elizabeth Wilson,12/14/2020,12/14/2048,395000,351550,6.99,1867,90+ Days Delinquent,Single Family,UT,68,722,47485
LN-102742,Sarah Garcia,10/17/2019,10/17/2045,411000,382230,7.01,4036,30 Days Delinquent,Condo,GA,56,628,79343
LN-102743,Sarah Ramirez,05/04/2020,05/04/2036,487000,413950,6.13,1276,60 Days Delinquent,Commercial,MI,91,736,63134
LN-102744,Linda Wilson,01/26/2021,01/26/2051,434000,420980,4.72,3641,30 Days Delinquent,Townhouse,GA,81,628,12310
LN-102745,Andrew Anderson,08/02/2021,08/02/2042,542000,368560,3.63,3808,Paid Off,Townhouse,WI,64,662,17166
LN-102746,Christopher Lewis,03/04/2023,03/04/2039,731000,526320,6.11,2612,90+ Days Delinquent,Condo,SC,55,719,15473
LN-102747,Matthew Rodriguez,11/26/2020,11/26/2045,394000,256100,5.17,4468,30 Days Delinquent,Multi Family,VA,67,650,26208
LN-102748,David Thomas,05/25/2019,05/25/2049,824000,782800,3.27,2062,90+ Days Delinquent,Townhouse,VA,86,768,77685
LN-102749,Joseph Ramirez,11/04/2019,11/04/2049,794000,643140,4.67,3383,30 Days Delinquent,Commercial,AL,70,714,83699
LN-102750,Donald Johnson,07/12/2021,07/12/2044,276000,171120,3.84,3213,30 Days Delinquent,Townhouse,CT,84,635,65906
LN-102751,Nancy Rodriguez,10/10/2021,10/10/2041,442000,278460,6.32,4048,Current,Condo,NJ,61,719,62545
LN-102752,Mark Gonzalez,06/28/2018,06/28/2046,327000,297570,5.1,1632,Current,Condo,AZ,83,634,45347
LN-102753,James Garcia,08/13/2019,08/13/2041,180000,160200,3.88,2459,Paid Off,Single Family,PA,76,656,18346
LN-102754,Thomas Sanchez,05/24/2018,05/24/2040,173000,162620,6.03,2747,30 Days Delinquent,Commercial,NY,89,729,35279
LN-102755,Donald Wilson,05/07/2018,05/07/2035,451000,306680,5.38,4415,90+ Days Delinquent,Single Family,OH,78,712,71846
LN-102756,Sarah White,12/14/2018,12/14/2046,505000,489850,4.27,3139,30 Days Delinquent,Single Family,KY,78,627,15940
LN-102757,Paul Brown,06/03/2023,06/03/2042,369000,295200,7.07,3227,Default,Commercial,AL,95,630,36918
LN-102758,Linda Taylor,08/16/2023,08/16/2051,669000,642240,7.03,2477,Paid Off,Multi Family,IN,64,659,59394
LN-102759,Sandra Davis,07/17/2020,07/17/2042,643000,578700,4.71,4238,Default,Single Family,CA,56,661,69901
LN-102760,Steven Sanchez,08/24/2019,08/24/2036,628000,502400,3.54,2938,Default,Multi Family,UT,67,772,87492
LN-102761,Betty Moore,08/06/2022,08/06/2044,600000,492000,5.76,2485,90+ Days Delinquent,Single Family,CO,73,747,86910
LN-102762,Susan Rodriguez,04/22/2020,04/22/2043,247000,205010,7.72,1267,60 Days Delinquent,Single Family,WI,82,627,16426
LN-102763,Steven Davis,06/11/2022,06/11/2042,374000,295460,5.45,2163,90+ Days Delinquent,Multi Family,NY,79,672,52523
LN-102764,Daniel Williams,10/21/2018,10/21/2035,602000,577920,3.41,3854,60 Days Delinquent,Single Family,WA,69,655,67623
LN-102765,Daniel Johnson,04/20/2018,04/20/2034,174000,135720,3.47,3179,Paid Off,Single Family,LA,74,790,59994
LN-102766,Daniel Thompson,09/18/2021,09/18/2037,369000,328410,6.47,4084,Paid Off,Single Family,GA,89,734,28221
LN-102767,Michael Johnson,10/11/2023,10/11/2039,287000,238210,5.25,3145,90+ Days Delinquent,Single Family,IN,94,715,14576
LN-102768,David Gonzalez,06/20/2022,06/20/2045,430000,322500,6.29,3497,Default,Multi Family,MO,59,735,64358
LN-102769,Donald Williams,02/21/2023,02/21/2038,605000,459800,6.45,3123,60 Days Delinquent,Single Family,UT,66,679,26430
LN-102770,Christopher Smith,06/21/2022,06/21/2050,524000,403480,5.11,4172,Default,Commercial,OK,90,713,54504
LN-102771,David Sanchez,08/14/2020,08/14/2039,384000,291840,7.04,4178,Default,Condo,SC,64,718,65354
LN-102772,Sandra Jackson,01/08/2023,01/08/2049,310000,235600,5.1,1650,60 Days Delinquent,Condo,CT,70,620,63346
LN-102773,Nancy Anderson,05/18/2020,05/18/2048,200000,182000,4.51,2065,60 Days Delinquent,Commercial,PA,82,803,28100
LN-102774,Jennifer Anderson,03/15/2022,03/15/2041,374000,287980,4.06,3726,Paid Off,Condo,VA,75,721,80244
LN-102775,Barbara Jackson,08/18/2023,08/18/2047,771000,701610,5.93,1943,Current,Multi Family,IL,90,635,23418
LN-102776,Linda Smith,12/03/2021,12/03/2043,163000,109210,6.13,1476,Current,Condo,WI,77,784,60618
LN-102777,Michelle Miller,03/23/2019,03/23/2044,524000,366800,5.95,1458,30 Days Delinquent,Single Family,MI,77,679,40874
LN-102778,Jennifer Taylor,11/05/2021,11/05/2037,397000,341420,3.63,2703,Paid Off,Townhouse,OH,68,776,19003
LN-102779,John Sanchez,09/06/2019,09/06/2047,508000,309880,6.57,3628,30 Days Delinquent,Single Family,TX,75,645,28270
LN-102780,Ashley Robinson,07/27/2019,07/27/2035,643000,520830,4.81,4153,Current,Condo,MD,82,722,52268
LN-102781,Michael Lewis,04/27/2023,04/27/2045,366000,267180,6.3,3031,30 Days Delinquent,Commercial,IL,60,637,65382
LN-102782,Karen Lewis,08/08/2022,08/08/2038,280000,260400,7.49,4155,Paid Off,Townhouse,SC,77,720,71926
LN-102783,Patricia Thomas,03/16/2019,03/16/2041,655000,412650,5.33,2108,90+ Days Delinquent,Condo,GA,74,643,42879
LN-102784,Sarah Thompson,02/16/2023,02/16/2041,693000,547470,7.39,3637,Default,Condo,WI,57,776,15768
LN-102785,Margaret Wilson,03/28/2022,03/28/2041,294000,273420,3.6,4155,Default,Multi Family,NC,94,634,91439
LN-102786,Jessica Clark,10/18/2018,10/18/2035,475000,294500,6.94,2413,90+ Days Delinquent,Single Family,SC,87,651,62158
LN-102787,Kimberly Miller,07/13/2021,07/13/2048,407000,333740,6.93,2705,30 Days Delinquent,Townhouse,OH,65,746,97806
LN-102788,Margaret Jones,06/16/2020,06/16/2048,321000,288900,6.94,3820,60 Days Delinquent,Commercial,MN,64,779,42949
LN-102789,Richard Thompson,05/01/2022,05/01/2047,844000,514840,7.08,2289,90+ Days Delinquent,Townhouse,VA,82,757,61963
LN-102790,Karen Miller,09/13/2023,09/13/2045,818000,638040,3.42,3170,Default,Single Family,AL,83,779,15479
LN-102791,Andrew Taylor,09/27/2023,09/27/2039,597000,507450,6.69,1343,90+ Days Delinquent,Commercial,AZ,88,671,77766
LN-102792,Mark Jones,12/06/2019,12/06/2047,431000,306010,7.48,2588,Paid Off,Commercial,OH,90,773,48082
LN-102793,Lisa Brown,05/01/2018,05/01/2046,611000,501020,5.54,4092,60 Days Delinquent,Commercial,OH,88,744,84002
LN-102794,Charles Jones,04/20/2019,04/20/2039,491000,441900,4.01,3329,30 Days Delinquent,Condo,FL,95,620,55517
LN-102795,Elizabeth Thomas,03/12/2021,03/12/2036,471000,400350,4.75,2683,Default,Condo,GA,85,786,87755
LN-102796,Michael Smith,08/06/2021,08/06/2042,571000,365440,5.06,2046,90+ Days Delinquent,Single Family,CO,82,650,58849
LN-102797,Joseph Wilson,11/10/2020,11/10/2037,199000,175120,6.67,3206,Current,Commercial,LA,74,805,43143
LN-102798,Richard Gonzalez,01/12/2020,01/12/2050,694000,659300,3.73,1677,30 Days Delinquent,Townhouse,FL,68,739,95585
LN-102799,Susan Williams,08/08/2018,08/08/2046,455000,300300,4.19,2202,90+ Days Delinquent,Commercial,WI,57,808,33855
LN-102800,Jennifer Garcia,03/04/2021,03/04/2040,819000,581490,5.15,4471,Current,Condo,TN,95,652,23698
LN-102801,Susan Anderson,03/16/2022,03/16/2048,330000,247500,6.22,1708,60 Days Delinquent,Townhouse,OR,62,719,66620
LN-102802,Mary Johnson,12/13/2019,12/13/2047,469000,356440,7.21,1466,60 Days Delinquent,Commercial,MA,56,769,92247
LN-102803,Andrew Gonzalez,01/21/2018,01/21/2035,528000,316800,7.21,2246,30 Days Delinquent,Condo,MD,93,704,53469
LN-102804,Paul Jones,07/13/2023,07/13/2041,269000,182920,5.71,4271,Current,Condo,PA,75,640,69599
LN-102805,Jennifer Jones,02/21/2022,02/21/2051,633000,557040,5.67,2858,30 Days Delinquent,Multi Family,WA,59,773,32190
LN-102806,Jessica Thompson,04/19/2018,04/19/2045,429000,398970,6.99,3074,60 Days Delinquent,Multi Family,SC,92,631,14868
LN-102807,Mary Gonzalez,10/24/2018,10/24/2035,597000,555210,6.38,2394,60 Days Delinquent,Townhouse,OR,88,727,94329
LN-102808,Margaret Garcia,04/27/2023,04/27/2053,287000,198030,5.95,1589,90+ Days Delinquent,Townhouse,LA,85,698,81081
LN-102809,Lisa Gonzalez,06/24/2018,06/24/2033,508000,431800,7.32,3882,30 Days Delinquent,Multi Family,CA,58,733,39431
LN-102810,Christopher Hernandez,12/27/2018,12/27/2048,762000,586740,3.5,3905,Paid Off,Commercial,CT,95,783,98464
LN-102811,Thomas Clark,03/27/2020,03/27/2035,299000,242190,6.59,3513,Current,Townhouse,MO,85,626,67987
LN-102812,Michael Robinson,11/26/2020,11/26/2045,686000,500780,7.42,4175,Current,Commercial,NY,60,701,29393
LN-102813,Ashley Anderson,02/05/2023,02/05/2039,176000,144320,3.52,1689,30 Days Delinquent,Commercial,LA,94,727,67498
LN-102814,Matthew Williams,06/08/2019,06/08/2039,272000,261120,7.15,3196,30 Days Delinquent,Commercial,IL,78,737,83753
LN-102815,Sarah Johnson,09/01/2023,09/01/2049,406000,280140,3.65,2113,Current,Commercial,MA,68,704,54484
LN-102816,Patricia Martin,08/19/2023,08/19/2042,247000,239590,6.12,3880,Default,Multi Family,OR,63,703,35419
LN-102817,Matthew Robinson,04/19/2020,04/19/2036,381000,289560,7.64,1978,30 Days Delinquent,Multi Family,NJ,75,705,11653
LN-102818,Matthew Miller,06/01/2019,06/01/2038,735000,588000,5.51,3957,90+ Days Delinquent,Townhouse,MO,64,622,18976
LN-102819,Joshua Thompson,03/13/2021,03/13/2042,310000,260400,4.41,1448,30 Days Delinquent,Commercial,KY,72,817,95027
LN-102820,Steven Rodriguez,11/03/2019,11/03/2039,477000,381600,5.65,4185,Default,Multi Family,AZ,65,670,68558
LN-102821,Kimberly Brown,07/07/2021,07/07/2036,361000,328510,4.08,1651,60 Days Delinquent,Commercial,GA,58,796,46368
LN-102822,Matthew Thompson,08/09/2022,08/09/2038,661000,442870,6.07,3988,Current,Commercial,MA,78,815,97625
LN-102823,Lisa Hernandez,09/25/2018,09/25/2037,261000,193140,5.29,2519,60 Days Delinquent,Townhouse,MI,71,801,87616
LN-102824,Michelle Williams,09/27/2021,09/27/2038,748000,501160,5.66,3245,90+ Days Delinquent,Multi Family,MN,95,703,50821
LN-102825,Thomas Clark,12/17/2018,12/17/2046,221000,198900,3.54,4343,30 Days Delinquent,Townhouse,FL,82,637,42864
LN-102826,Charles Rodriguez,06/02/2023,06/02/2042,663000,616590,5.5,4136,Paid Off,Commercial,IL,57,669,49262
LN-102827,Donna White,10/13/2019,10/13/2034,784000,736960,7.08,3427,30 Days Delinquent,Condo,AZ,76,622,21136
LN-102828,William Taylor,01/19/2020,01/19/2046,417000,375300,6.38,1540,90+ Days Delinquent,Townhouse,TX,87,663,57510
LN-102829,Thomas Martinez,04/01/2022,04/01/2049,311000,233250,5.78,3420,Paid Off,Single Family,MN,92,655,98934
LN-102830,Barbara Jackson,11/02/2023,11/02/2050,358000,239860,4.43,4189,Paid Off,Single Family,NY,70,725,51092
LN-102831,Richard Garcia,07/17/2023,07/17/2041,808000,751440,3.45,4369,Paid Off,Townhouse,PA,78,651,94592
LN-102832,James Lopez,02/21/2022,02/21/2048,534000,357780,3.28,4158,Default,Commercial,FL,95,739,42161
LN-102833,Steven Robinson,06/28/2018,06/28/2041,288000,201600,6.18,2947,60 Days Delinquent,Multi Family,IN,93,671,48548
LN-102834,Christopher Jones,09/04/2023,09/04/2047,569000,460890,7.41,2332,30 Days Delinquent,Commercial,MA,68,718,12106
LN-102835,Sandra Brown,09/21/2020,09/21/2049,304000,276640,5.6,3610,Default,Single Family,WI,86,762,43247
LN-102836,Thomas Jackson,07/18/2022,07/18/2037,766000,612800,5.18,1919,60 Days Delinquent,Condo,MD,90,752,15674
LN-102837,Sandra Robinson,09/03/2023,09/03/2038,474000,284400,7.38,2573,60 Days Delinquent,Townhouse,SC,63,736,52042
LN-102838,Thomas Sanchez,08/03/2022,08/03/2043,618000,401700,6.2,2549,30 Days Delinquent,Commercial,FL,80,784,67178
LN-102839,Donna Lee,01/16/2020,01/16/2044,214000,128400,7.6,4090,Paid Off,Commercial,LA,95,725,55789
LN-102840,Donna Jones,07/11/2019,07/11/2047,482000,404880,5.94,1797,Paid Off,Condo,VA,75,659,46216
LN-102841,Karen Harris,02/20/2018,02/20/2034,298000,262240,6.92,1576,Paid Off,Commercial,MA,67,749,91798
LN-102842,Karen Martinez,12/11/2019,12/11/2048,432000,380160,3.61,3217,Paid Off,Single Family,OH,67,646,33315
LN-102843,Susan Gonzalez,11/14/2023,11/14/2042,586000,521540,4,3149,Default,Commercial,WI,88,755,92718
LN-102844,Ashley Harris,07/18/2020,07/18/2044,591000,531900,3.58,1331,60 Days Delinquent,Commercial,TX,91,719,55702
LN-102845,Matthew Jackson,04/13/2019,04/13/2048,317000,221900,6.06,3320,Default,Townhouse,SC,67,798,54798
LN-102846,Margaret Brown,11/11/2018,11/11/2036,642000,622740,3.42,3445,Paid Off,Multi Family,LA,91,714,60832
LN-102847,Matthew Martin,06/09/2020,06/09/2042,226000,169500,4.44,1956,Default,Multi Family,MI,63,768,61490
LN-102848,Jessica Brown,03/26/2018,03/26/2039,397000,333480,5.72,1671,90+ Days Delinquent,Multi Family,SC,55,700,55555
LN-102849,Sarah Sanchez,10/03/2019,10/03/2045,800000,552000,5.38,1384,Paid Off,Townhouse,LA,72,671,56227
LN-102850,Elizabeth Ramirez,09/11/2019,09/11/2049,673000,592240,6.2,4399,Paid Off,Commercial,OH,62,625,45566
LN-102851,Sarah Wilson,04/01/2019,04/01/2042,367000,231210,3.51,3365,60 Days Delinquent,Multi Family,SC,90,744,26449
LN-102852,Donna Rodriguez,02/18/2020,02/18/2038,204000,132600,3.96,3390,Default,Townhouse,MN,92,677,86422
LN-102853,James Hernandez,10/26/2019,10/26/2035,316000,199080,7.5,2980,60 Days Delinquent,Commercial,MI,68,668,36495
LN-102854,John Johnson,02/09/2018,02/09/2045,777000,505050,4.62,1805,30 Days Delinquent,Townhouse,MN,55,672,84610
LN-102855,Patricia Lee,06/18/2019,06/18/2043,489000,469440,4.43,2548,Default,Townhouse,TX,67,656,76712
LN-102856,Sandra Lee,05/06/2023,05/06/2052,472000,410640,5.71,1472,90+ Days Delinquent,Townhouse,MO,69,788,79473
LN-102857,Mark Moore,03/18/2021,03/18/2051,526000,320860,4.67,2489,Paid Off,Condo,OH,86,627,47616
LN-102858,Sarah Ramirez,04/02/2021,04/02/2045,636000,597840,6.32,2064,60 Days Delinquent,Single Family,TX,65,725,48262
LN-102859,William Clark,10/25/2021,10/25/2049,569000,483650,4.65,4423,Paid Off,Multi Family,AZ,79,641,11508
LN-102860,Richard Lewis,03/17/2020,03/17/2046,198000,172260,6.93,1763,Paid Off,Commercial,PA,58,721,60794
LN-102861,Andrew Smith,07/17/2020,07/17/2039,176000,123200,5.66,2058,90+ Days Delinquent,Condo,MI,88,757,43652
LN-102862,Jennifer Thomas,10/07/2023,10/07/2043,286000,254540,5.46,3533,60 Days Delinquent,Multi Family,LA,68,674,60934
LN-102863,Margaret Johnson,10/16/2019,10/16/2040,675000,445500,4.45,2621,60 Days Delinquent,Townhouse,CA,66,679,30653
LN-102864,Susan Wilson,09/10/2020,09/10/2042,782000,492660,3.88,3113,30 Days Delinquent,Townhouse,AZ,85,647,78926
LN-102865,Donald Brown,10/09/2021,10/09/2043,249000,181770,3.7,4403,30 Days Delinquent,Condo,NJ,62,678,93106
LN-102866,Joseph Ramirez,08/22/2020,08/22/2037,307000,233320,5.8,3020,Default,Condo,MO,79,662,81828
LN-102867,Linda Sanchez,09/18/2023,09/18/2053,205000,164000,4.54,2141,30 Days Delinquent,Condo,VA,64,770,70990
LN-102868,Robert Wilson,07/02/2022,07/02/2038,759000,523710,6.94,3531,90+ Days Delinquent,Condo,WI,84,769,66058
LN-102869,Donna Robinson,01/18/2021,01/18/2037,188000,169200,7.18,1350,Paid Off,Single Family,FL,59,694,84497
LN-102870,Jessica Taylor,07/15/2020,07/15/2040,244000,200080,5.66,2131,60 Days Delinquent,Condo,TX,87,636,70840
LN-102871,Elizabeth Hernandez,12/15/2023,12/15/2043,318000,213060,4.3,2960,90+ Days Delinquent,Commercial,IN,59,775,94787
LN-102872,Anthony Martinez,01/16/2021,01/16/2045,444000,275280,7.25,3073,90+ Days Delinquent,Townhouse,PA,93,627,90811
LN-102873,Elizabeth Lee,10/18/2021,10/18/2041,743000,690990,7.34,4322,90+ Days Delinquent,Townhouse,NJ,76,668,53589
LN-102874,Michael Lewis,10/09/2021,10/09/2038,176000,153120,4.51,3322,60 Days Delinquent,Multi Family,CO,62,787,70169
LN-102875,Mark Lopez,03/01/2022,03/01/2044,319000,252010,5.77,2942,Current,Single Family,IN,82,726,82444
LN-102876,Karen Sanchez,09/25/2022,09/25/2039,368000,283360,6.77,2191,60 Days Delinquent,Commercial,UT,55,640,39138
LN-102877,Kimberly Lewis,12/28/2021,12/28/2047,300000,249000,7.11,3900,60 Days Delinquent,Condo,NY,59,762,12946
LN-102878,Donald Thomas,08/18/2019,08/18/2035,305000,283650,7.26,2608,30 Days Delinquent,Condo,AL,87,729,45284
LN-102879,Lisa Thompson,11/06/2020,11/06/2049,633000,379800,4.89,1426,Current,Condo,GA,71,674,47158
LN-102880,Daniel Garcia,12/23/2019,12/23/2047,507000,461370,6.45,1548,30 Days Delinquent,Multi Family,MD,59,707,49789
LN-102881,Barbara Miller,10/18/2022,10/18/2049,608000,492480,7.66,3653,Default,Multi Family,NC,86,791,56226
LN-102882,Donna Robinson,09/07/2018,09/07/2047,351000,305370,5.86,1505,60 Days Delinquent,Townhouse,IL,59,627,35622
LN-102883,Margaret Smith,12/25/2023,12/25/2050,643000,469390,6.85,2212,90+ Days Delinquent,Condo,NC,57,734,74692
LN-102884,Joshua Thompson,06/21/2021,06/21/2042,174000,163560,5.03,1251,Current,Townhouse,MO,77,738,16565
LN-102885,Mary Hernandez,06/17/2018,06/17/2036,241000,161470,5.62,4376,30 Days Delinquent,Single Family,VA,62,815,28421
LN-102886,Mary Thomas,07/14/2018,07/14/2045,374000,235620,3.37,3815,60 Days Delinquent,Single Family,UT,80,790,37082
LN-102887,Michelle Moore,10/12/2021,10/12/2037,758000,560920,6.46,3153,60 Days Delinquent,Commercial,MO,86,655,87549
LN-102888,Betty Davis,03/27/2020,03/27/2047,541000,470670,4.51,1577,30 Days Delinquent,Multi Family,NC,70,684,27915
LN-102889,Patricia Taylor,10/14/2022,10/14/2050,522000,475020,6.2,2531,Paid Off,Multi Family,NY,85,631,95754
LN-102890,Thomas Thomas,03/16/2019,03/16/2046,814000,643060,3.79,3422,30 Days Delinquent,Single Family,MN,57,642,30469
LN-102891,Paul Wilson,02/09/2023,02/09/2052,476000,342720,4.25,2398,Current,Single Family,NY,71,701,40567
LN-102892,Charles Moore,03/09/2018,03/09/2041,695000,451750,6.61,3138,Default,Multi Family,PA,82,633,84292
LN-102893,Matthew Thomas,04/05/2021,04/05/2050,386000,239320,4.04,3845,Paid Off,Townhouse,FL,63,812,43347
LN-102894,Nancy Sanchez,11/11/2019,11/11/2041,715000,550550,6.53,1384,30 Days Delinquent,Multi Family,SC,86,685,38306
LN-102895,Thomas Lewis,05/14/2018,05/14/2041,609000,566370,4.26,1984,Current,Townhouse,CA,58,793,62909
LN-102896,Paul Jackson,07/26/2023,07/26/2047,283000,263190,5.91,4163,Paid Off,Condo,MI,82,794,76709
